,CUSTOMER_ID,weighted_average,back_probability,percentage
1378,496537,-0.33333333333333326,bad,50.505050505050505
2957,1011241,-0.33333333333333326,bad,50.505050505050505
2839,969543,-0.33333333333333326,bad,50.505050505050505
9973,2036038,-0.33333333333333326,bad,50.505050505050505
7698,1773880,-0.33333333333333326,bad,50.505050505050505
10250,2061337,-0.33333333333333326,bad,50.505050505050505
10053,2044286,-0.33333333333333326,bad,50.505050505050505
240,72304,-0.33333333333333326,bad,50.505050505050505
2911,993197,-0.33333333333333326,bad,50.505050505050505
5805,1608649,-0.33333333333333326,bad,50.505050505050505
6578,1677287,-0.33333333333333326,bad,50.505050505050505
126,44363,-0.33333333333333326,bad,50.505050505050505
9166,1951332,-0.33333333333333326,bad,50.505050505050505
5802,1608229,-0.33333333333333326,bad,50.505050505050505
7999,1810202,-0.33333333333333326,bad,50.505050505050505
9962,2034997,-0.33333333333333326,bad,50.505050505050505
8208,1831399,-0.33333333333333326,bad,50.505050505050505
2512,906968,-0.33333333333333326,bad,50.505050505050505
3614,1207514,-0.33333333333333326,bad,50.505050505050505
4254,1385199,-0.33333333333333326,bad,50.505050505050505
8280,1840094,-0.33333333333333326,bad,50.505050505050505
5806,1608823,-0.33333333333333326,bad,50.505050505050505
5770,1606263,-0.33333333333333326,bad,50.505050505050505
11416,2154794,-0.33333333333333326,bad,50.505050505050505
10090,2047829,-0.33333333333333326,bad,50.505050505050505
11692,2169859,-0.33333333333333326,bad,50.505050505050505
5780,1606942,-0.33333333333333326,bad,50.505050505050505
9289,1964615,-0.33333333333333326,bad,50.505050505050505
6558,1675306,-0.33333333333333326,bad,50.505050505050505
3599,1203677,-0.33333333333333326,bad,50.505050505050505
10271,2063782,-0.33333333333333326,bad,50.505050505050505
4581,1457032,-0.33333333333333326,bad,50.505050505050505
5812,1609233,-0.33333333333333326,bad,50.505050505050505
11358,2151632,-0.33333333333333326,bad,50.505050505050505
5709,1600032,-0.33333333333333326,bad,50.505050505050505
2933,997188,-0.33333333333333326,bad,50.505050505050505
768,230278,-0.33333333333333326,bad,50.505050505050505
2749,945554,-0.33333333333333326,bad,50.505050505050505
9707,2007519,-0.33333333333333326,bad,50.505050505050505
2578,915878,-0.33333333333333326,bad,50.505050505050505
5741,1603101,-0.33333333333333326,bad,50.505050505050505
10234,2059914,-0.33333333333333326,bad,50.505050505050505
5738,1602999,-0.33333333333333326,bad,50.505050505050505
261,75435,-0.33333333333333326,bad,50.505050505050505
3505,1185560,-0.33333333333333326,bad,50.505050505050505
10149,2052045,-0.33333333333333326,bad,50.505050505050505
5090,1530292,-0.33333333333333326,bad,50.505050505050505
2022,715096,-0.33333333333333326,bad,50.505050505050505
9570,1992793,-0.33333333333333326,bad,50.505050505050505
8646,1885361,-0.33333333333333326,bad,50.505050505050505
3358,1151404,-0.33333333333333326,bad,50.505050505050505
4593,1458572,-0.33333333333333326,bad,50.505050505050505
4410,1425055,-0.33333333333333326,bad,50.505050505050505
7913,1801958,-0.33333333333333326,bad,50.505050505050505
11760,2175225,-0.33333333333333326,bad,50.505050505050505
1642,573733,-0.33333333333333326,bad,50.505050505050505
3648,1215878,-0.33333333333333326,bad,50.505050505050505
7967,1807431,-0.33333333333333326,bad,50.505050505050505
806,246033,-0.33333333333333326,bad,50.505050505050505
2971,1017267,-0.33333333333333326,bad,50.505050505050505
9932,2032504,-0.33333333333333326,bad,50.505050505050505
1662,576604,-0.33333333333333326,bad,50.505050505050505
9568,1992588,-0.33333333333333326,bad,50.505050505050505
5724,1600926,-0.33333333333333326,bad,50.505050505050505
9152,1949964,-0.33333333333333326,bad,50.505050505050505
1313,452960,-0.33333333333333326,bad,50.505050505050505
6332,1655407,-0.33333333333333326,bad,50.505050505050505
9703,2007304,-0.33333333333333326,bad,50.505050505050505
7822,1789645,-0.33333333333333326,bad,50.505050505050505
10252,2061634,-0.33333333333333326,bad,50.505050505050505
10123,2050461,-0.33333333333333326,bad,50.505050505050505
10160,2052861,-0.33333333333333326,bad,50.505050505050505
4655,1466966,-0.33333333333333326,bad,50.505050505050505
2926,996419,-0.33333333333333326,bad,50.505050505050505
6811,1696394,-0.33333333333333326,bad,50.505050505050505
250,74674,-0.33333333333333326,bad,50.505050505050505
7751,1781878,-0.33333333333333326,bad,50.505050505050505
7662,1770490,-0.33333333333333326,bad,50.505050505050505
10322,2068534,-0.33333333333333326,bad,50.505050505050505
9189,1953244,-0.33333333333333326,bad,50.505050505050505
4886,1500073,-0.33333333333333326,bad,50.505050505050505
650,196864,-0.33333333333333326,bad,50.505050505050505
6279,1650082,-0.33333333333333326,bad,50.505050505050505
1245,426855,-0.33333333333333326,bad,50.505050505050505
1032,338110,-0.33333333333333326,bad,50.505050505050505
8445,1859652,-0.33333333333333326,bad,50.505050505050505
8196,1830262,-0.33333333333333326,bad,50.505050505050505
3397,1160765,-0.33333333333333326,bad,50.505050505050505
8174,1827378,-0.33333333333333326,bad,50.505050505050505
7745,1780659,-0.33333333333333326,bad,50.505050505050505
9160,1950892,-0.33333333333333326,bad,50.505050505050505
9627,1999167,-0.33333333333333326,bad,50.505050505050505
9197,1953992,-0.33333333333333326,bad,50.505050505050505
10015,2040462,-0.33333333333333326,bad,50.505050505050505
6635,1682588,-0.3333333333333335,bad,50.5050505050505
6396,1660371,-0.3333333333333335,bad,50.5050505050505
11148,2135366,-0.3333333333333335,bad,50.5050505050505
1868,661669,-0.3333333333333335,bad,50.5050505050505
10202,2056364,-0.3333333333333335,bad,50.5050505050505
8139,1823790,-0.3333333333333335,bad,50.5050505050505
1120,380881,-0.3333333333333335,bad,50.5050505050505
11535,2160238,-0.3333333333333335,bad,50.5050505050505
11146,2135304,-0.3333333333333335,bad,50.5050505050505
2331,846516,-0.3333333333333335,bad,50.5050505050505
10585,2091044,-0.3333333333333335,bad,50.5050505050505
5049,1525885,-0.3333333333333335,bad,50.5050505050505
9266,1961652,-0.3333333333333335,bad,50.5050505050505
554,163590,-0.3333333333333335,bad,50.5050505050505
9304,1966831,-0.3333333333333335,bad,50.5050505050505
7456,1752670,-0.3333333333333335,bad,50.5050505050505
6063,1631241,-0.3333333333333335,bad,50.5050505050505
9045,1934632,-0.3333333333333335,bad,50.5050505050505
7078,1722086,-0.3333333333333335,bad,50.5050505050505
830,265713,-0.3333333333333335,bad,50.5050505050505
11142,2135038,-0.3333333333333335,bad,50.5050505050505
11754,2174983,-0.3333333333333335,bad,50.5050505050505
7448,1752304,-0.3333333333333335,bad,50.5050505050505
1121,380942,-0.3333333333333335,bad,50.5050505050505
173,53518,-0.3333333333333335,bad,50.5050505050505
9676,2004983,-0.3333333333333335,bad,50.5050505050505
6677,1686166,-0.3333333333333335,bad,50.5050505050505
11270,2145365,-0.3333333333333335,bad,50.5050505050505
467,138628,-0.3333333333333335,bad,50.5050505050505
9155,1950335,-0.3333333333333335,bad,50.5050505050505
11057,2130330,-0.3333333333333335,bad,50.5050505050505
7625,1767629,-0.3333333333333335,bad,50.5050505050505
7310,1740790,-0.3333333333333335,bad,50.5050505050505
1292,445481,-0.3333333333333335,bad,50.5050505050505
5524,1581539,-0.3333333333333335,bad,50.5050505050505
8629,1881974,-0.3333333333333335,bad,50.5050505050505
1485,532693,-0.3333333333333335,bad,50.5050505050505
8794,1900934,-0.3333333333333335,bad,50.5050505050505
2303,841528,-0.3333333333333335,bad,50.5050505050505
5158,1537536,-0.3333333333333335,bad,50.5050505050505
3371,1154351,-0.3333333333333335,bad,50.5050505050505
5002,1520118,-0.3333333333333335,bad,50.5050505050505
10201,2056234,-0.3333333333333335,bad,50.5050505050505
8722,1892994,-0.3333333333333335,bad,50.5050505050505
2625,922050,-0.3333333333333335,bad,50.5050505050505
884,299855,-0.3333333333333335,bad,50.5050505050505
8417,1856545,-0.3333333333333335,bad,50.5050505050505
7050,1719826,-0.3333333333333335,bad,50.5050505050505
8619,1880557,-0.3333333333333335,bad,50.5050505050505
2308,842396,-0.3333333333333335,bad,50.5050505050505
3211,1102390,-0.3333333333333335,bad,50.5050505050505
717,214148,-0.3333333333333335,bad,50.5050505050505
8784,1900361,-0.3333333333333335,bad,50.5050505050505
5715,1600353,-0.3333333333333335,bad,50.5050505050505
7068,1721386,-0.3333333333333335,bad,50.5050505050505
9483,1985047,-0.3333333333333335,bad,50.5050505050505
8631,1882193,-0.3333333333333335,bad,50.5050505050505
473,140461,-0.3333333333333335,bad,50.5050505050505
11050,2129341,-0.3333333333333335,bad,50.5050505050505
11749,2174822,-0.3333333333333335,bad,50.5050505050505
6484,1669381,-0.3333333333333335,bad,50.5050505050505
11052,2129617,-0.3333333333333335,bad,50.5050505050505
9135,1947229,-0.3333333333333335,bad,50.5050505050505
8539,1872330,-0.3333333333333335,bad,50.5050505050505
5977,1624410,-0.3333333333333335,bad,50.5050505050505
5763,1605228,-0.3333333333333335,bad,50.5050505050505
1964,694636,-0.3333333333333335,bad,50.5050505050505
2883,984515,-0.3333333333333335,bad,50.5050505050505
11351,2151205,-0.3333333333333335,bad,50.5050505050505
700,206655,-0.3333333333333335,bad,50.5050505050505
3227,1106329,-0.3333333333333335,bad,50.5050505050505
9035,1932829,-0.3333333333333335,bad,50.5050505050505
1065,350846,-0.3333333333333335,bad,50.5050505050505
1444,523608,-0.3333333333333335,bad,50.5050505050505
10178,2054551,-0.3333333333333335,bad,50.5050505050505
2456,899307,-0.3333333333333335,bad,50.5050505050505
1511,537469,-0.3333333333333335,bad,50.5050505050505
6187,1640892,-0.3333333333333335,bad,50.5050505050505
2772,950855,-0.3333333333333335,bad,50.5050505050505
377,105286,-0.3333333333333335,bad,50.5050505050505
983,321860,-0.3333333333333335,bad,50.5050505050505
5037,1524291,-0.3333333333333335,bad,50.5050505050505
10134,2051253,-0.3333333333333335,bad,50.5050505050505
1692,581905,-0.3333333333333335,bad,50.5050505050505
9744,2012131,-0.3333333333333335,bad,50.5050505050505
6231,1645170,-0.3333333333333335,bad,50.5050505050505
220,68543,-0.3333333333333335,bad,50.5050505050505
925,306539,-0.3333333333333335,bad,50.5050505050505
5252,1548198,-0.3333333333333335,bad,50.5050505050505
3879,1289565,-0.3333333333333335,bad,50.5050505050505
3675,1227550,-0.3333333333333335,bad,50.5050505050505
2440,895651,-0.3333333333333335,bad,50.5050505050505
10893,2117133,-0.3333333333333335,bad,50.5050505050505
6758,1692242,-0.3333333333333335,bad,50.5050505050505
11218,2141183,-0.3333333333333335,bad,50.5050505050505
10887,2116198,-0.3333333333333335,bad,50.5050505050505
6095,1634228,-0.3333333333333335,bad,50.5050505050505
10882,2115719,-0.3333333333333335,bad,50.5050505050505
610,188067,-0.3333333333333335,bad,50.5050505050505
6958,1711899,-0.3333333333333335,bad,50.5050505050505
1082,358194,-0.3333333333333335,bad,50.5050505050505
8995,1926040,-0.3333333333333335,bad,50.5050505050505
10447,2077963,-0.3333333333333335,bad,50.5050505050505
10452,2078700,-0.3333333333333335,bad,50.5050505050505
2986,1023510,-0.3333333333333335,bad,50.5050505050505
1769,603485,-0.3333333333333335,bad,50.5050505050505
3012,1028942,-0.3333333333333335,bad,50.5050505050505
5626,1592153,-0.3333333333333335,bad,50.5050505050505
3893,1293654,-0.3333333333333335,bad,50.5050505050505
7705,1775129,-0.3333333333333335,bad,50.5050505050505
11199,2139456,-0.3333333333333335,bad,50.5050505050505
9543,1990492,-0.3333333333333335,bad,50.5050505050505
2262,824798,-0.3333333333333335,bad,50.5050505050505
2462,900317,-0.3333333333333335,bad,50.5050505050505
313,88848,-0.3333333333333335,bad,50.5050505050505
8120,1822045,-0.3333333333333335,bad,50.5050505050505
293,83355,-0.3333333333333335,bad,50.5050505050505
415,121156,-0.3333333333333335,bad,50.5050505050505
6125,1635935,-0.3333333333333335,bad,50.5050505050505
416,121354,-0.3333333333333335,bad,50.5050505050505
51,25805,-0.3333333333333335,bad,50.5050505050505
7613,1766301,-0.3333333333333335,bad,50.5050505050505
1189,413619,-0.3333333333333335,bad,50.5050505050505
2876,982115,-0.3333333333333335,bad,50.5050505050505
1356,482400,-0.3333333333333335,bad,50.5050505050505
10373,2072159,-0.3333333333333335,bad,50.5050505050505
9980,2036618,-0.3333333333333335,bad,50.5050505050505
5637,1593181,-0.3333333333333335,bad,50.5050505050505
6428,1662689,-0.3333333333333335,bad,50.5050505050505
770,230667,-0.3333333333333335,bad,50.5050505050505
3406,1162820,-0.3333333333333335,bad,50.5050505050505
2171,786065,-0.3333333333333335,bad,50.5050505050505
7916,1802115,-0.3333333333333335,bad,50.5050505050505
8596,1877502,-0.3333333333333335,bad,50.5050505050505
1187,413497,-0.3333333333333335,bad,50.5050505050505
7177,1728958,-0.3333333333333335,bad,50.5050505050505
2745,944540,-0.3333333333333335,bad,50.5050505050505
2428,889667,-0.3333333333333335,bad,50.5050505050505
6365,1658262,-0.3333333333333335,bad,50.5050505050505
4182,1365412,-0.3333333333333335,bad,50.5050505050505
4749,1480214,-0.3333333333333335,bad,50.5050505050505
10903,2117614,-0.3333333333333335,bad,50.5050505050505
11232,2141862,-0.3333333333333335,bad,50.5050505050505
5847,1612882,-0.3333333333333335,bad,50.5050505050505
9106,1944006,-0.3333333333333335,bad,50.5050505050505
4461,1434026,-0.3333333333333335,bad,50.5050505050505
3498,1183931,-0.3333333333333335,bad,50.5050505050505
3707,1243598,-0.3333333333333335,bad,50.5050505050505
4268,1390049,-0.3333333333333335,bad,50.5050505050505
9958,2034713,-0.3333333333333335,bad,50.5050505050505
2149,776783,-0.3333333333333335,bad,50.5050505050505
7495,1756845,-0.3333333333333335,bad,50.5050505050505
3139,1066760,-0.3333333333333335,bad,50.5050505050505
6210,1643176,-0.3333333333333335,bad,50.5050505050505
7100,1723649,-0.3333333333333335,bad,50.5050505050505
5362,1561586,-0.3333333333333335,bad,50.5050505050505
7219,1733082,-0.3333333333333335,bad,50.5050505050505
4106,1348927,-0.3333333333333335,bad,50.5050505050505
8743,1895018,-0.3333333333333335,bad,50.5050505050505
7243,1735109,-0.3333333333333335,bad,50.5050505050505
579,172523,-0.3333333333333335,bad,50.5050505050505
1792,623391,-0.3333333333333335,bad,50.5050505050505
7099,1723410,-0.3333333333333335,bad,50.5050505050505
8769,1897807,-0.3333333333333335,bad,50.5050505050505
5621,1591286,-0.3333333333333335,bad,50.5050505050505
5176,1539868,-0.3333333333333335,bad,50.5050505050505
10077,2046570,-0.3333333333333335,bad,50.5050505050505
137,46855,-0.3333333333333335,bad,50.5050505050505
11452,2156316,-0.3333333333333335,bad,50.5050505050505
7738,1779837,-0.3333333333333335,bad,50.5050505050505
7861,1796100,-0.3333333333333335,bad,50.5050505050505
2256,822213,-0.3333333333333335,bad,50.5050505050505
7992,1809404,-0.3333333333333335,bad,50.5050505050505
4631,1463590,-0.3333333333333335,bad,50.5050505050505
11529,2159973,-0.3333333333333335,bad,50.5050505050505
6981,1713602,-0.3333333333333335,bad,50.5050505050505
7095,1723199,-0.3333333333333335,bad,50.5050505050505
11771,2176123,-0.3333333333333335,bad,50.5050505050505
8973,1921557,-0.3333333333333335,bad,50.5050505050505
452,136013,-0.3333333333333335,bad,50.5050505050505
8028,1812534,-0.3333333333333335,bad,50.5050505050505
5281,1552072,-0.3333333333333335,bad,50.5050505050505
11011,2126517,-0.3333333333333335,bad,50.5050505050505
10049,2043753,-0.3333333333333335,bad,50.5050505050505
4659,1467451,-0.3333333333333335,bad,50.5050505050505
9891,2028552,-0.3333333333333335,bad,50.5050505050505
284,81979,-0.3333333333333335,bad,50.5050505050505
8693,1890587,-0.3333333333333335,bad,50.5050505050505
7520,1759457,-0.3333333333333335,bad,50.5050505050505
2637,922890,-0.3333333333333335,bad,50.5050505050505
2197,796897,-0.3333333333333335,bad,50.5050505050505
6963,1712353,-0.3333333333333335,bad,50.5050505050505
4384,1417685,-0.3333333333333335,bad,50.5050505050505
7110,1724370,-0.3333333333333335,bad,50.5050505050505
1474,531085,-0.3333333333333335,bad,50.5050505050505
6855,1701555,-0.3333333333333335,bad,50.5050505050505
7232,1733938,-0.3333333333333335,bad,50.5050505050505
9407,1977523,-0.3333333333333335,bad,50.5050505050505
11498,2158532,-0.3333333333333335,bad,50.5050505050505
2675,926867,-0.3333333333333335,bad,50.5050505050505
4125,1353273,-0.3333333333333335,bad,50.5050505050505
2984,1023299,-0.3337792642140467,bad,50.49964528225398
10693,2099392,-0.33437499999999987,bad,50.49242424242425
5264,1549720,-0.3345454545454545,bad,50.490358126721766
9282,1962918,-0.33492822966507174,bad,50.485718428302164
7421,1750737,-0.33585858585858563,bad,50.474441383532294
761,223317,-0.33633802816901404,bad,50.46862996158771
6867,1702620,-0.3363636363636362,bad,50.46831955922866
2202,797849,-0.3366013071895426,bad,50.46543870073281
8311,1842999,-0.33666666666666667,bad,50.46464646464646
10730,2102429,-0.3367088607594937,bad,50.46413502109704
